,Conflict_ID,Statecode_A,Statecode_B,Year,Start_Year,End_Year,Outcome,Fatality_Level,Hostility,Role_A,Role_B,Severity,Severity_A,Severity_B
4215,1646,FRN,BRA,1895,1895,1895,5,0,3,1,3,65,65,81
4216,1647,BRA,FRN,1896,1896,1896,6,0,4,3,1,75,75,84
4217,1647,FRN,BRA,1896,1896,1896,6,0,4,1,3,75,84,75
4218,1648,HAI,GMY,1896,1896,1896,7,0,3,3,1,49,81,49
4219,1648,GMY,HAI,1896,1896,1896,7,0,3,1,3,49,49,65
4220,1649,UKG,POR,1897,1897,1897,4,0,2,1,3,1,1,65
4221,1649,POR,UKG,1897,1897,1897,3,0,2,3,1,1,81,1
4222,1650,USA,CHN,1905,1905,1906,0,0,3,1,3,49,49,96
4223,1650,USA,CHN,1906,1905,1906,5,0,3,1,3,49,49,0
4224,1650,CHN,USA,1905,1905,1906,0,0,3,3,1,49,0,49
4225,1650,CHN,USA,1906,1905,1906,5,0,3,3,1,49,96,49
4226,1653,USA,MEX,1911,1911,1912,0,0,4,1,3,65,65,29
4227,1653,USA,MEX,1912,1911,1912,5,0,4,1,3,65,65,29
4228,1653,MEX,USA,1911,1911,1912,0,0,4,3,1,65,29,65
4229,1653,MEX,USA,1912,1911,1912,5,0,4,3,1,65,29,65
4230,1654,UKG,NTH,1914,1914,1914,7,0,4,1,3,81,81,0
4231,1654,NTH,UKG,1914,1914,1914,7,0,4,3,1,81,0,81
4232,1656,GMY,NOR,1915,1915,1918,0,0,4,1,3,65,65,0
4233,1656,GMY,NOR,1916,1915,1918,0,0,4,1,3,65,65,30
4234,1656,GMY,NOR,1917,1915,1918,0,0,4,1,3,65,65,0
4235,1656,GMY,NOR,1918,1915,1918,8,0,4,1,3,65,65,30
4236,1656,NOR,GMY,1915,1915,1918,0,0,4,3,1,65,0,65
4237,1656,NOR,GMY,1916,1915,1918,0,0,4,3,1,65,81,65
4238,1656,NOR,GMY,1917,1915,1918,0,0,4,3,1,65,81,65
4239,1656,NOR,GMY,1918,1915,1918,8,0,4,3,1,65,82,65
4240,1660,USA,SWD,1917,1917,1917,7,0,4,1,3,81,81,49
4241,1660,SWD,USA,1917,1917,1917,7,0,4,3,1,81,49,81
4242,1660,UKG,SWD,1917,1917,1917,7,0,4,1,3,81,81,49
4243,1660,SWD,UKG,1917,1917,1917,7,0,4,3,1,81,49,81
4244,1661,NTH,GMY,1914,1914,1918,0,0,4,3,1,65,0,65
4245,1661,NTH,GMY,1915,1914,1918,0,0,4,3,1,65,49,65
4246,1661,NTH,GMY,1916,1914,1918,0,0,4,3,1,65,30,65
4247,1661,NTH,GMY,1917,1914,1918,0,0,4,3,1,65,30,65
4248,1661,NTH,GMY,1918,1914,1918,8,0,4,3,1,65,84,65
4249,1661,GMY,NTH,1914,1914,1918,0,0,4,1,3,65,65,30
4250,1661,GMY,NTH,1915,1914,1918,0,0,4,1,3,65,65,49
4251,1661,GMY,NTH,1916,1914,1918,0,0,4,1,3,65,65,49
4252,1661,GMY,NTH,1917,1914,1918,0,0,4,1,3,65,65,30
4253,1661,GMY,NTH,1918,1914,1918,8,0,4,1,3,65,65,30
4254,1665,USA,CUB,1921,1921,1921,4,0,2,1,3,30,30,49
4255,1665,CUB,USA,1921,1921,1921,3,0,2,3,1,30,49,30
4256,1666,USA,SAL,1921,1921,1921,5,0,3,1,3,49,49,49
4257,1666,SAL,USA,1921,1921,1921,5,0,3,3,1,49,49,49
4258,1668,RUS,CHN,1922,1922,1923,0,0,4,1,3,96,96,49
4259,1668,RUS,CHN,1923,1922,1923,4,0,4,1,3,96,96,49
4260,1668,CHN,RUS,1922,1922,1923,0,0,4,3,1,96,0,96
4261,1668,CHN,RUS,1923,1922,1923,3,0,4,3,1,96,49,96
4262,1669,ITA,ETH,1923,1923,1923,1,0,4,1,3,84,84,84
4263,1669,ETH,ITA,1923,1923,1923,2,0,4,3,1,84,84,84
4264,1670,FRN,ITA,1925,1925,1926,0,0,3,1,3,49,49,65
4265,1670,FRN,ITA,1926,1925,1926,5,0,3,1,3,49,49,0
4266,1670,ITA,FRN,1925,1925,1926,0,0,3,3,1,49,75,49
4267,1670,ITA,FRN,1926,1925,1926,5,0,3,3,1,49,84,49
4268,1671,FRN,ITA,1926,1926,1927,0,0,3,1,3,49,49,49
4269,1671,FRN,ITA,1927,1926,1927,5,0,3,1,3,49,49,0
4270,1671,ITA,FRN,1926,1926,1927,0,0,3,3,1,49,1,49
4271,1671,ITA,FRN,1927,1926,1927,5,0,3,3,1,49,0,49
4272,1672,UKG,ITA,1927,1927,1927,6,0,3,3,1,49,49,49
4273,1672,ITA,UKG,1927,1927,1927,6,0,3,1,3,49,49,0
4274,1672,FRN,ITA,1927,1927,1927,6,0,3,3,1,49,0,49
4275,1672,ITA,FRN,1927,1927,1927,6,0,3,1,3,49,49,49
4276,1672,SPN,ITA,1927,1927,1927,6,0,3,3,1,49,65,49
4277,1672,ITA,SPN,1927,1927,1927,6,0,3,1,3,49,49,29
4278,1673,AUS,ITA,1926,1926,1926,5,0,2,3,1,30,29,30
4279,1673,ITA,AUS,1926,1926,1926,5,0,2,1,3,30,30,65
4280,1674,RUS,CHN,1927,1927,1927,5,0,4,3,1,81,49,81
4281,1674,CHN,RUS,1927,1927,1927,5,0,4,1,3,81,81,49
4282,1677,USA,CUB,1933,1933,1934,0,0,4,1,3,96,96,30
4283,1677,USA,CUB,1934,1933,1934,4,0,4,1,3,96,96,30
4284,1677,CUB,USA,1933,1933,1934,0,0,4,3,1,96,30,96
4285,1677,CUB,USA,1934,1933,1934,3,0,4,3,1,96,30,96
4286,1683,HAI,UKG,1883,1883,1884,0,0,4,1,3,65,65,8
4287,1683,HAI,UKG,1884,1883,1884,5,0,4,1,3,65,65,8
4288,1683,UKG,HAI,1883,1883,1884,0,0,4,3,1,65,8,65
4289,1683,UKG,HAI,1884,1883,1884,5,0,4,3,1,65,8,65
4290,1684,GMY,ITA,1939,1939,1940,0,0,3,3,1,49,81,49
4291,1684,GMY,ITA,1940,1939,1940,5,0,3,3,1,49,0,49
4292,1684,ITA,GMY,1939,1939,1940,0,0,3,1,3,49,49,0
4293,1684,ITA,GMY,1940,1939,1940,5,0,3,1,3,49,49,81
4294,1685,POL,EST,1939,1939,1939,8,0,4,3,1,75,75,75
4295,1685,EST,POL,1939,1939,1939,8,0,4,1,3,75,75,75
4296,1686,SWZ,GMY,1939,1939,1939,5,0,3,1,3,20,20,65
4297,1686,GMY,SWZ,1939,1939,1939,5,0,3,3,1,20,0,20
4298,1693,ARG,GMY,1942,1942,1942,5,0,4,3,1,65,0,65
4299,1693,GMY,ARG,1942,1942,1942,5,0,4,1,3,65,65,0
4300,1694,CHN,THI,1942,1942,1942,5,6,5,2,3,100,100,100
4301,1694,THI,CHN,1942,1942,1942,5,6,5,3,2,100,100,100
4302,1694,UKG,THI,1942,1942,1945,0,0,5,2,3,100,100,100
4303,1694,UKG,THI,1943,1942,1945,0,0,4,2,3,75,75,75
4304,1694,UKG,THI,1944,1942,1945,0,0,4,2,3,75,75,75
4305,1694,UKG,THI,1945,1942,1945,5,6,4,2,3,75,75,75
4306,1694,THI,UKG,1942,1942,1945,0,0,5,3,2,100,100,100
4307,1694,THI,UKG,1943,1942,1945,0,0,4,3,2,75,75,75
4308,1694,THI,UKG,1944,1942,1945,0,0,4,3,2,75,75,75
4309,1694,THI,UKG,1945,1942,1945,5,6,4,3,2,75,75,75
4310,1694,USA,THI,1942,1942,1942,5,0,4,2,3,99,99,99
4311,1694,THI,USA,1942,1942,1942,5,0,4,3,2,99,99,99
4312,1694,USA,THI,1942,1942,1945,0,0,4,2,3,65,65,0
4313,1694,USA,THI,1943,1942,1945,0,0,4,2,3,65,65,84
4314,1694,USA,THI,1944,1942,1945,0,0,4,2,3,65,65,0
4315,1694,USA,THI,1945,1942,1945,5,1,4,2,3,65,65,0
4316,1694,THI,USA,1942,1942,1945,0,0,4,3,2,65,0,65
4317,1694,THI,USA,1943,1942,1945,0,0,4,3,2,65,0,65
4318,1694,THI,USA,1944,1942,1945,0,0,4,3,2,65,49,65
4319,1694,THI,USA,1945,1942,1945,5,1,4,3,2,65,49,65
4320,1694,THI,NEW,1942,1942,1942,5,0,4,3,2,99,0,99
4321,1694,NEW,THI,1942,1942,1942,5,0,4,2,3,99,99,49
4322,1694,THI,AUL,1942,1942,1942,5,0,4,3,2,99,0,99
4323,1694,AUL,THI,1942,1942,1942,5,0,4,2,3,99,99,0
4324,1695,GMY,HUN,1944,1944,1944,5,0,4,1,3,65,65,49
4325,1695,HUN,GMY,1944,1944,1944,5,0,4,3,1,65,49,65
4326,1701,RUS,SWD,1952,1952,1952,5,0,4,1,3,65,65,20
4327,1701,SWD,RUS,1952,1952,1952,5,0,4,3,1,65,20,65
4328,1702,USA,ECU,1952,1952,1952,7,0,4,3,1,81,0,81
4329,1702,ECU,USA,1952,1952,1952,7,0,4,1,3,81,81,0
4330,1703,HUN,YUG,1952,1952,1952,5,1,4,1,3,65,65,65
4331,1703,YUG,HUN,1952,1952,1952,5,1,4,3,1,65,65,65
4332,1703,YUG,BUL,1952,1952,1952,5,1,4,3,2,65,65,65
4333,1703,BUL,YUG,1952,1952,1952,5,1,4,2,3,65,65,65
4334,1703,YUG,ROM,1952,1952,1952,5,1,4,3,2,65,65,96
4335,1703,ROM,YUG,1952,1952,1952,5,1,4,2,3,65,30,65
4336,1703,YUG,RUS,1952,1952,1952,5,1,4,3,2,65,65,65
4337,1703,RUS,YUG,1952,1952,1952,5,1,4,2,3,65,65,65
4338,1706,FRN,TUN,1957,1957,1958,0,0,4,1,3,75,96,75
4339,1706,FRN,TUN,1958,1957,1958,6,2,4,1,3,75,96,75
4340,1706,TUN,FRN,1957,1957,1958,0,0,4,3,1,75,75,96
4341,1706,TUN,FRN,1958,1957,1958,6,2,4,3,1,75,75,96
4342,1707,CHN,IND,1958,1958,1958,5,0,4,1,3,84,84,49
4343,1707,IND,CHN,1958,1958,1958,5,0,4,3,1,84,49,84
4344,1708,CHN,MYA,1959,1959,1959,5,0,4,1,3,65,65,20
4345,1708,MYA,CHN,1959,1959,1959,5,0,4,3,1,65,20,65
4346,1709,RUS,ROK,1959,1959,1959,5,1,4,3,1,65,30,65
4347,1709,ROK,RUS,1959,1959,1959,5,1,4,1,3,65,65,30
4348,1710,CHN,ROK,1960,1960,1960,5,0,4,1,3,65,65,75
4349,1710,ROK,CHN,1960,1960,1960,5,0,4,3,1,65,75,65
4350,1711,FRN,TUN,1960,1960,1960,5,2,4,1,3,75,75,75
4351,1711,TUN,FRN,1960,1960,1960,5,2,4,3,1,75,75,75
4352,1713,NTH,CHN,1966,1966,1966,7,0,4,3,1,81,100,81
4353,1713,CHN,NTH,1966,1966,1966,7,0,4,1,3,81,81,75
4354,1714,USA,SPN,1866,1866,1866,5,0,3,1,3,49,49,75
4355,1714,SPN,USA,1866,1866,1866,5,0,3,3,1,49,75,49
4356,1715,CHN,IND,1967,1967,1967,5,1,4,1,3,75,75,75
4357,1715,IND,CHN,1967,1967,1967,5,1,4,3,1,75,75,75
4358,1717,UKG,SPN,1969,1969,1969,5,0,3,1,3,20,20,49
4359,1717,SPN,UKG,1969,1969,1969,5,0,3,3,1,20,49,20
4360,1718,HUN,ROM,1971,1971,1971,4,0,3,1,3,49,49,99
4361,1718,ROM,HUN,1971,1971,1971,3,0,3,3,1,49,99,49
4362,1718,CZE,ROM,1971,1971,1971,4,0,3,1,3,49,49,0
4363,1718,ROM,CZE,1971,1971,1971,3,0,3,3,1,49,65,49
4364,1718,ROM,RUS,1971,1971,1971,3,0,3,3,1,49,65,49
4365,1718,RUS,ROM,1971,1971,1971,4,0,3,1,3,49,49,0
4366,1720,ALB,YUG,1976,1976,1976,5,0,4,3,1,65,0,65
4367,1720,YUG,ALB,1976,1976,1976,5,0,4,1,3,65,65,65
4368,1723,RUS,FIN,1919,1919,1920,0,0,4,3,1,75,75,75
4369,1723,RUS,FIN,1920,1919,1920,6,0,4,3,1,75,75,75
4370,1723,FIN,RUS,1919,1919,1920,0,0,4,1,3,75,75,75
4371,1723,FIN,RUS,1920,1919,1920,6,0,4,1,3,75,75,75
4372,1724,ARG,GMY,1917,1917,1917,8,0,4,3,1,65,0,65
4373,1724,GMY,ARG,1917,1917,1917,8,0,4,1,3,65,65,0
4374,1725,ARG,GMY,1914,1914,1915,0,0,4,3,1,65,65,65
4375,1725,ARG,GMY,1915,1914,1915,5,0,4,3,1,65,0,65
4376,1725,GMY,ARG,1914,1914,1915,0,0,4,1,3,65,65,75
4377,1725,GMY,ARG,1915,1914,1915,5,0,4,1,3,65,65,65
4378,1726,ARG,FRN,1916,1916,1916,7,0,4,3,1,81,0,81
4379,1726,FRN,ARG,1916,1916,1916,7,0,4,1,3,81,81,0
4380,1732,UKG,SWD,1915,1915,1915,7,0,4,1,3,81,81,65
4381,1732,SWD,UKG,1915,1915,1915,7,0,4,3,1,81,65,81
4382,1733,CAN,SAL,1932,1932,1932,5,0,4,1,3,81,81,65
4383,1733,SAL,CAN,1932,1932,1932,5,0,4,3,1,81,65,81
4384,1734,USA,GUA,1911,1911,1911,5,0,3,1,3,49,49,0
4385,1734,GUA,USA,1911,1911,1911,5,0,3,3,1,49,0,49
4386,1735,ITA,TUR,1825,1825,1825,5,2,4,1,3,75,75,75
4387,1735,TUR,ITA,1825,1825,1825,5,2,4,3,1,75,75,75
4388,1736,ITA,TUR,1924,1924,1924,5,0,3,1,3,20,20,75
4389,1736,TUR,ITA,1924,1924,1924,5,0,3,3,1,20,96,20
4390,1739,GRC,TUR,1888,1888,1888,5,0,3,1,3,49,49,96
4391,1739,TUR,GRC,1888,1888,1888,5,0,3,3,1,49,75,49
4392,1740,BRA,UKG,1839,1839,1842,0,0,4,3,1,84,84,84
4393,1740,BRA,UKG,1840,1839,1842,0,0,4,3,1,84,49,84
4394,1740,BRA,UKG,1841,1839,1842,0,0,4,3,1,84,65,84
4395,1740,BRA,UKG,1842,1839,1842,6,0,4,3,1,84,75,84
4396,1740,UKG,BRA,1839,1839,1842,0,0,4,1,3,84,84,65
4397,1740,UKG,BRA,1840,1839,1842,0,0,4,1,3,84,84,30
4398,1740,UKG,BRA,1841,1839,1842,0,0,4,1,3,84,84,75
4399,1740,UKG,BRA,1842,1839,1842,6,0,4,1,3,84,84,65
4400,1743,FRN,POR,1857,1857,1858,0,0,4,3,1,81,49,81
4401,1743,FRN,POR,1858,1857,1858,7,0,4,3,1,81,49,81
4402,1743,POR,FRN,1857,1857,1858,0,0,4,1,3,81,81,49
4403,1743,POR,FRN,1858,1857,1858,7,0,4,1,3,81,81,49
4404,1746,FRN,MOR,1960,1960,1960,5,0,4,1,3,65,65,0
4405,1746,MOR,FRN,1960,1960,1960,5,0,4,3,1,65,0,65
4406,1749,UKG,JPN,1940,1940,1940,5,0,4,1,3,81,81,75
4407,1749,JPN,UKG,1940,1940,1940,5,0,4,3,1,81,75,81
4408,1750,UKG,TUR,1876,1876,1876,4,0,3,1,3,49,49,49
4409,1750,TUR,UKG,1876,1876,1876,3,0,3,3,1,49,49,49
4410,1752,BRA,FRN,1826,1826,1826,3,0,3,3,1,49,49,49
4411,1752,FRN,BRA,1826,1826,1826,4,0,3,1,3,49,49,49
4412,1753,COL,FRN,1833,1833,1833,7,0,4,1,3,81,81,96
4413,1753,FRN,COL,1833,1833,1833,7,0,4,3,1,81,96,81
4414,1755,USA,PER,1852,1852,1852,3,0,3,1,3,49,49,49
4415,1755,PER,USA,1852,1852,1852,4,0,3,3,1,49,49,49
4416,1757,COL,UKG,1856,1856,1857,0,0,3,3,1,49,0,49
4417,1757,COL,UKG,1857,1856,1857,3,0,3,3,1,49,65,49
4418,1757,UKG,COL,1856,1856,1857,0,0,3,1,3,49,49,75
4419,1757,UKG,COL,1857,1856,1857,4,0,3,1,3,49,49,75
4420,1762,BRA,UKG,1862,1862,1863,0,0,4,1,3,81,81,96
4421,1762,BRA,UKG,1863,1862,1863,7,0,4,1,3,81,81,96
4422,1762,UKG,BRA,1862,1862,1863,0,0,4,3,1,81,96,81
4423,1762,UKG,BRA,1863,1862,1863,7,0,4,3,1,81,96,81
4424,1763,ARG,UKG,1880,1880,1880,8,0,4,1,3,81,81,49
4425,1763,UKG,ARG,1880,1880,1880,8,0,4,3,1,81,49,81
4426,1764,COL,ITA,1885,1885,1886,0,0,4,3,1,81,49,81
4427,1764,COL,ITA,1886,1885,1886,7,0,4,3,1,81,49,81
4428,1764,ITA,COL,1885,1885,1886,0,0,4,1,3,81,81,49
4429,1764,ITA,COL,1886,1885,1886,7,0,4,1,3,81,81,49
4430,1771,GMY,NOR,1911,1911,1911,5,0,3,1,3,49,49,0
4431,1771,NOR,GMY,1911,1911,1911,5,0,3,3,1,49,0,49
4432,1772,UKG,ITA,1911,1911,1911,7,0,4,3,1,81,81,81
4433,1772,ITA,UKG,1911,1911,1911,7,0,4,1,3,81,81,81
4434,1773,POR,GMY,1914,1914,1915,0,0,4,1,3,75,75,75
4435,1773,POR,GMY,1915,1914,1915,5,2,4,1,3,75,75,75
4436,1773,GMY,POR,1914,1914,1915,0,0,4,3,1,75,75,75
4437,1773,GMY,POR,1915,1914,1915,5,2,4,3,1,75,75,75
4438,1774,GMY,SWD,1914,1914,1918,0,0,4,1,3,65,30,65
4439,1774,GMY,SWD,1915,1914,1918,0,0,4,1,3,65,30,65
4440,1774,GMY,SWD,1916,1914,1918,0,0,4,1,3,65,30,65
4441,1774,GMY,SWD,1917,1914,1918,0,0,4,1,3,65,30,65
4442,1774,GMY,SWD,1918,1914,1918,8,0,4,1,3,65,30,65
4443,1774,SWD,GMY,1914,1914,1918,0,0,4,3,1,65,65,30
4444,1774,SWD,GMY,1915,1914,1918,0,0,4,3,1,65,65,30
4445,1774,SWD,GMY,1916,1914,1918,0,0,4,3,1,65,65,30
4446,1774,SWD,GMY,1917,1914,1918,0,0,4,3,1,65,65,30
4447,1774,SWD,GMY,1918,1914,1918,8,0,4,3,1,65,65,30
4448,1775,USA,MEX,1915,1915,1915,5,0,3,1,3,20,30,20
4449,1775,MEX,USA,1915,1915,1915,5,0,3,3,1,20,20,30
4450,1777,CHN,JPN,1918,1918,1919,0,0,4,3,1,75,75,75
4451,1777,CHN,JPN,1919,1918,1919,3,2,4,3,1,75,75,75
4452,1777,JPN,CHN,1918,1918,1919,0,0,4,1,3,75,75,75
4453,1777,JPN,CHN,1919,1918,1919,4,2,4,1,3,75,75,75
4454,1778,ITA,ALB,1920,1920,1920,3,0,4,1,3,65,65,0
4455,1778,ALB,ITA,1920,1920,1920,4,0,4,3,1,65,0,65
4456,1779,RUS,AFG,1922,1922,1922,3,0,3,3,1,49,30,49
4457,1779,AFG,RUS,1922,1922,1922,4,0,3,1,3,49,49,30
4458,1780,ITA,YUG,1923,1923,1923,6,0,3,1,3,49,49,0
4459,1780,YUG,ITA,1923,1923,1923,6,0,3,3,1,49,0,49
4460,1781,RUS,AFG,1925,1925,1926,0,0,4,1,3,65,84,65
4461,1781,RUS,AFG,1926,1925,1926,3,0,4,1,3,65,84,65
4462,1781,AFG,RUS,1925,1925,1926,0,0,4,3,1,65,65,84
4463,1781,AFG,RUS,1926,1925,1926,4,0,4,3,1,65,65,84
4464,1783,SWZ,GMY,1940,1940,1940,5,0,4,1,3,65,65,65
4465,1783,GMY,SWZ,1940,1940,1940,5,0,4,3,1,65,65,65
4466,1785,JPN,THI,1941,1941,1941,1,0,4,1,3,65,84,65
4467,1785,THI,JPN,1941,1941,1941,2,0,4,3,1,65,65,84
4468,1788,SWZ,GMY,1943,1943,1943,5,0,3,1,3,49,49,30
4469,1788,GMY,SWZ,1943,1943,1943,5,0,3,3,1,49,30,49
4470,1789,COL,GMY,1943,1943,1943,5,0,4,3,1,65,29,65
4471,1789,GMY,COL,1943,1943,1943,5,0,4,1,3,65,65,29
4472,1790,GMY,HUN,1944,1944,1945,0,0,4,1,3,75,75,75
4473,1790,GMY,HUN,1945,1944,1945,2,0,4,1,3,75,75,75
4474,1790,HUN,GMY,1944,1944,1945,0,0,4,3,1,75,75,75
4475,1790,HUN,GMY,1945,1944,1945,1,0,4,3,1,75,75,75
4476,1792,FRN,THI,1946,1946,1946,5,3,4,1,3,75,75,75
4477,1792,THI,FRN,1946,1946,1946,5,3,4,3,1,75,75,75
4478,1793,IRQ,ISR,1948,1948,1948,2,6,5,1,3,100,100,100
4479,1793,ISR,IRQ,1948,1948,1948,1,6,5,3,1,100,100,100
4480,1793,EGY,ISR,1948,1948,1949,0,0,5,1,3,100,100,100
4481,1793,EGY,ISR,1949,1948,1949,2,6,5,1,3,100,100,100
4482,1793,ISR,EGY,1948,1948,1949,1,0,5,3,1,100,100,100
4483,1793,ISR,EGY,1949,1948,1949,0,6,5,3,1,100,100,100
4484,1793,SYR,ISR,1948,1948,1948,2,6,5,1,3,100,100,100
4485,1793,ISR,SYR,1948,1948,1948,1,6,5,3,1,100,100,100
4486,1793,LEB,ISR,1948,1948,1948,2,6,5,1,3,100,100,100
4487,1793,ISR,LEB,1948,1948,1948,1,6,5,3,1,100,100,100
4488,1793,JOR,ISR,1948,1948,1949,0,0,5,1,3,100,100,100
4489,1793,JOR,ISR,1949,1948,1949,2,6,5,1,3,100,100,100
4490,1793,ISR,JOR,1948,1948,1949,1,0,5,3,1,100,100,100
4491,1793,ISR,JOR,1949,1948,1949,0,6,5,3,1,100,100,100
4492,1796,FRN,TUN,1959,1959,1959,5,1,4,1,3,75,75,75
4493,1796,TUN,FRN,1959,1959,1959,5,1,4,3,1,75,75,75
4494,1797,CHN,NEP,1960,1960,1960,6,0,4,1,3,75,75,49
4495,1797,NEP,CHN,1960,1960,1960,6,0,4,3,1,75,49,75
4496,1799,RUS,JPN,1961,1961,1961,7,0,4,1,3,81,81,30
4497,1799,JPN,RUS,1961,1961,1961,7,0,4,3,1,81,65,81
4498,1800,USA,FRN,1865,1865,1866,0,0,3,1,3,49,49,75
4499,1800,USA,FRN,1866,1865,1866,4,0,3,1,3,49,49,30
4500,1800,FRN,USA,1865,1865,1866,0,0,3,3,1,49,75,49
4501,1800,FRN,USA,1866,1865,1866,3,0,3,3,1,49,75,49
4502,1801,USA,DOM,1961,1961,1961,4,0,3,1,3,49,49,75
4503,1801,DOM,USA,1961,1961,1961,3,0,3,3,1,49,75,49
4504,1803,USA,ECU,1963,1963,1963,7,0,4,3,1,81,65,81
4505,1803,ECU,USA,1963,1963,1963,7,0,4,1,3,81,81,65
4506,1804,UKG,ZIM,1965,1965,1966,0,0,3,4,1,49,49,49
4507,1804,UKG,ZIM,1966,1965,1966,5,0,3,4,1,49,49,49
4508,1804,ZIM,UKG,1965,1965,1966,0,0,3,1,4,49,49,49
4509,1804,ZIM,UKG,1966,1965,1966,5,0,3,1,4,49,49,49
4510,1804,ZAM,ZIM,1965,1965,1966,0,0,3,3,1,49,84,49
4511,1804,ZAM,ZIM,1966,1965,1966,5,0,3,3,1,49,84,49
4512,1804,ZIM,ZAM,1965,1965,1966,0,0,3,1,3,49,49,84
4513,1804,ZIM,ZAM,1966,1965,1966,5,0,3,1,3,49,49,84
4514,1805,USA,ECU,1967,1967,1967,7,0,4,3,1,81,65,81
4515,1805,ECU,USA,1967,1967,1967,7,0,4,1,3,81,81,65
4516,1806,USA,CAM,1968,1968,1969,0,0,4,1,3,75,75,75
4517,1806,USA,CAM,1969,1968,1969,5,0,4,1,3,75,75,75
4518,1806,CAM,USA,1968,1968,1969,0,0,4,3,1,75,75,75
4519,1806,CAM,USA,1969,1968,1969,5,0,4,3,1,75,75,75
4520,1806,CHN,RVN,1968,1968,1968,5,0,4,4,1,75,30,75
4521,1806,RVN,CHN,1968,1968,1968,5,0,4,1,4,75,75,30
4522,1807,RUS,GHA,1968,1968,1969,0,0,4,3,1,81,75,81
4523,1807,RUS,GHA,1969,1968,1969,7,0,4,3,1,81,75,81
4524,1807,GHA,RUS,1968,1968,1969,0,0,4,1,3,81,81,75
4525,1807,GHA,RUS,1969,1968,1969,7,0,4,1,3,81,81,75
4526,1808,ARG,URU,1973,1973,1973,6,0,3,3,1,49,49,49
4527,1808,URU,ARG,1973,1973,1973,6,0,3,1,3,49,49,49
4528,1808,URU,NOR,1973,1973,1973,6,0,3,1,3,49,49,100
4529,1808,NOR,URU,1973,1973,1973,6,0,3,3,1,49,100,49
4530,1810,CHN,JPN,1919,1919,1919,5,0,3,3,1,49,100,49
4531,1810,JPN,CHN,1919,1919,1919,5,0,3,1,3,49,49,100
4532,1825,USA,JPN,1937,1937,1937,5,0,4,3,1,65,100,65
4533,1825,JPN,USA,1937,1937,1937,5,0,4,1,3,65,65,100
4534,1825,UKG,JPN,1937,1937,1937,5,0,4,3,1,65,100,65
4535,1825,JPN,UKG,1937,1937,1937,5,0,4,1,3,65,65,100
4536,1900,UKG,DEN,1961,1961,1961,7,0,4,3,1,81,100,81
4537,1900,DEN,UKG,1961,1961,1961,7,0,4,1,3,81,81,100
4538,2000,NTH,INS,1953,1953,1953,5,2,4,3,1,75,75,75
4539,2000,INS,NTH,1953,1953,1953,5,2,4,1,3,75,75,75
4540,2001,TAW,MYA,1953,1953,1953,3,3,4,1,3,75,75,75
4541,2001,MYA,TAW,1953,1953,1953,4,3,4,3,1,75,75,75
4542,2002,USA,CHN,1960,1960,1960,5,0,3,1,3,49,49,75
4543,2002,CHN,USA,1960,1960,1960,5,0,3,3,1,49,75,49
4544,2005,USA,BRA,1903,1903,1903,5,0,2,1,3,30,30,49
4545,2005,BRA,USA,1903,1903,1903,5,0,2,3,1,30,49,30
4546,2006,USA,TAW,1949,1949,1950,0,0,4,3,1,81,81,81
4547,2006,USA,TAW,1950,1949,1950,7,0,4,3,1,81,0,81
4548,2006,TAW,USA,1949,1949,1950,0,0,4,1,3,81,81,0
4549,2006,TAW,USA,1950,1949,1950,7,0,4,1,3,81,81,0
4550,2007,UKG,TAW,1949,1949,1949,7,0,4,3,1,81,30,81
4551,2007,TAW,UKG,1949,1949,1949,7,0,4,1,3,81,81,30
4552,2008,UKG,TAW,1950,1950,1950,5,0,4,3,1,65,75,65
4553,2008,TAW,UKG,1950,1950,1950,5,0,4,1,3,65,65,75
4554,2009,UKG,CHN,1950,1950,1950,5,0,4,1,3,75,75,75
4555,2009,CHN,UKG,1950,1950,1950,5,0,4,3,1,75,75,75
4556,2010,FRN,CHN,1950,1950,1950,5,1,4,1,3,75,75,75
4557,2010,CHN,FRN,1950,1950,1950,5,1,4,3,1,75,75,75
4558,2012,PAR,ARG,1850,1850,1851,0,0,4,3,1,84,84,96
4559,2012,PAR,ARG,1851,1850,1851,3,0,4,3,1,84,84,96
4560,2012,ARG,PAR,1850,1850,1851,0,0,4,1,3,84,96,84
4561,2012,ARG,PAR,1851,1850,1851,4,0,4,1,3,84,96,84
4562,2013,BRA,UKG,1838,1838,1838,4,0,4,1,3,84,84,0
4563,2013,UKG,BRA,1838,1838,1838,3,0,4,3,1,84,49,84
4564,2014,USA,SPN,1864,1864,1864,5,0,2,1,3,30,30,81
4565,2014,SPN,USA,1864,1864,1864,5,0,2,3,1,30,81,30
4566,2016,THI,LAO,1969,1969,1969,5,0,3,1,3,49,49,75
4567,2016,LAO,THI,1969,1969,1969,5,0,3,3,1,49,75,49
4568,2017,THI,LAO,1970,1970,1970,5,0,3,1,3,20,20,75
4569,2017,LAO,THI,1970,1970,1970,5,0,3,3,1,20,75,20
4570,2018,MYA,THI,1953,1953,1953,5,0,4,1,3,65,65,30
4571,2018,THI,MYA,1953,1953,1953,5,0,4,3,1,65,30,65
4572,2020,FRN,THI,1948,1948,1948,5,0,4,1,3,65,65,81
4573,2020,THI,FRN,1948,1948,1948,5,0,4,3,1,65,0,65
